Account_ID,Base_Hardware,Connected_Device_Count,Avg_Monthly_Data_Usage_GB,Data_Tier_Ceiling_Hits_6M,Upgrade_Page_Views_30D,Propensity_Score_Calculated,Marketing_Action_Segment,Actual_Upgrade_Occurred
IOT_ACC_000253,Video_Doorbell_Basic,6,1.97,0,2,44.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000254,Multi_Sensor_Hub,6,1.59,0,2,44.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000255,Multi_Sensor_Hub,5,4.15,2,5,70.1,Warm_Educational_Nurture,1
IOT_ACC_000256,Video_Doorbell_Basic,2,1.49,0,0,15.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000257,Smart_Cam_Solo,6,3.49,1,1,61.4,Warm_Educational_Nurture,0
IOT_ACC_000258,Smart_Cam_Solo,3,4.36,1,2,44.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000259,Multi_Sensor_Hub,4,2.68,0,1,40.4,Low_Propensity_Keep_Basic,1
IOT_ACC_000260,Smart_Cam_Solo,3,2.95,1,1,44.8,Low_Propensity_Keep_Basic,0
IOT_ACC_000261,Multi_Sensor_Hub,3,3.33,1,2,50.2,Warm_Educational_Nurture,1
IOT_ACC_000262,Multi_Sensor_Hub,6,6.44,4,4,94.8,Hot_Lead_Direct_Offer,0
IOT_ACC_000263,Multi_Sensor_Hub,5,5.68,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000264,Smart_Cam_Solo,5,4.02,0,1,51.7,Warm_Educational_Nurture,0
IOT_ACC_000265,Video_Doorbell_Basic,1,4.54,4,3,72.1,Warm_Educational_Nurture,1
IOT_ACC_000266,Video_Doorbell_Basic,4,4.11,1,3,61.7,Warm_Educational_Nurture,0
IOT_ACC_000267,Multi_Sensor_Hub,2,1.49,0,1,25.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000268,Video_Doorbell_Basic,4,5.11,4,4,84.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000269,Smart_Cam_Solo,3,3.62,1,1,49.1,Warm_Educational_Nurture,0
IOT_ACC_000270,Video_Doorbell_Basic,3,2.35,2,1,47.3,Warm_Educational_Nurture,0
IOT_ACC_000271,Video_Doorbell_Basic,3,5.39,5,1,90.1,Hot_Lead_Direct_Offer,1
IOT_ACC_000272,Multi_Sensor_Hub,4,3.0,1,1,39.8,Low_Propensity_Keep_Basic,1
IOT_ACC_000273,Video_Doorbell_Basic,5,3.16,2,1,59.1,Warm_Educational_Nurture,1
IOT_ACC_000274,Smart_Cam_Solo,3,2.08,0,0,24.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000275,Smart_Cam_Solo,2,8.85,3,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000276,Video_Doorbell_Basic,2,3.87,1,0,46.4,Warm_Educational_Nurture,1
IOT_ACC_000277,Smart_Cam_Solo,4,1.97,0,1,25.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000278,Smart_Cam_Solo,3,2.56,0,1,29.2,Low_Propensity_Keep_Basic,1
IOT_ACC_000279,Smart_Cam_Solo,5,5.52,5,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000280,Smart_Cam_Solo,3,9.72,4,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000281,Smart_Cam_Solo,4,3.45,1,2,55.1,Warm_Educational_Nurture,0
IOT_ACC_000282,Smart_Cam_Solo,2,4.44,1,1,50.9,Warm_Educational_Nurture,1
IOT_ACC_000283,Multi_Sensor_Hub,2,4.8,3,4,75.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000284,Smart_Cam_Solo,3,4.15,1,2,53.5,Warm_Educational_Nurture,1
IOT_ACC_000285,Multi_Sensor_Hub,3,2.87,0,1,37.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000286,Video_Doorbell_Basic,3,1.92,2,2,40.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000287,Smart_Cam_Solo,4,5.87,4,2,86.9,Hot_Lead_Direct_Offer,1
IOT_ACC_000288,Video_Doorbell_Basic,2,1.31,2,1,33.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000289,Smart_Cam_Solo,4,4.53,6,4,97.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000290,Smart_Cam_Solo,7,3.99,1,2,65.0,Warm_Educational_Nurture,0
IOT_ACC_000291,Smart_Cam_Solo,5,1.83,2,1,33.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000292,Video_Doorbell_Basic,3,4.93,5,2,81.8,Hot_Lead_Direct_Offer,1
IOT_ACC_000293,Multi_Sensor_Hub,6,3.33,2,0,52.6,Warm_Educational_Nurture,1
IOT_ACC_000294,Multi_Sensor_Hub,4,2.13,2,0,36.8,Low_Propensity_Keep_Basic,1
IOT_ACC_000295,Video_Doorbell_Basic,2,3.08,2,1,41.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000296,Smart_Cam_Solo,3,3.94,2,4,64.0,Warm_Educational_Nurture,1
IOT_ACC_000297,Video_Doorbell_Basic,2,3.14,1,2,47.7,Warm_Educational_Nurture,0
IOT_ACC_000298,Smart_Cam_Solo,4,6.87,3,3,93.1,Hot_Lead_Direct_Offer,0
IOT_ACC_000299,Multi_Sensor_Hub,5,3.11,0,1,51.4,Warm_Educational_Nurture,0
IOT_ACC_000300,Multi_Sensor_Hub,3,1.23,0,0,18.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000301,Video_Doorbell_Basic,5,2.88,2,3,59.7,Warm_Educational_Nurture,0
IOT_ACC_000302,Smart_Cam_Solo,7,1.04,0,0,40.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000303,Smart_Cam_Solo,2,2.47,2,1,45.7,Warm_Educational_Nurture,0
IOT_ACC_000304,Smart_Cam_Solo,3,1.19,0,0,20.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000305,Smart_Cam_Solo,5,6.57,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000306,Multi_Sensor_Hub,1,1.79,2,2,32.1,Low_Propensity_Keep_Basic,0
IOT_ACC_000307,Smart_Cam_Solo,2,3.82,1,1,40.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000308,Smart_Cam_Solo,3,0.66,0,0,12.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000309,Smart_Cam_Solo,3,2.95,2,2,51.8,Warm_Educational_Nurture,1
IOT_ACC_000310,Smart_Cam_Solo,7,1.24,0,1,32.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000311,Video_Doorbell_Basic,4,4.91,3,2,72.6,Warm_Educational_Nurture,1
IOT_ACC_000312,Video_Doorbell_Basic,3,3.77,0,3,36.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000313,Smart_Cam_Solo,3,3.64,2,2,61.2,Warm_Educational_Nurture,1
IOT_ACC_000314,Smart_Cam_Solo,6,3.7,2,3,66.2,Warm_Educational_Nurture,0
IOT_ACC_000315,Multi_Sensor_Hub,2,3.04,0,2,39.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000316,Smart_Cam_Solo,2,4.66,6,1,70.1,Warm_Educational_Nurture,0
IOT_ACC_000317,Video_Doorbell_Basic,2,1.84,1,0,22.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000318,Video_Doorbell_Basic,2,1.89,0,1,30.1,Low_Propensity_Keep_Basic,1
IOT_ACC_000319,Smart_Cam_Solo,4,6.06,6,0,91.5,Hot_Lead_Direct_Offer,1
IOT_ACC_000320,Smart_Cam_Solo,3,1.81,0,0,23.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000321,Multi_Sensor_Hub,3,3.21,2,0,48.3,Warm_Educational_Nurture,1
IOT_ACC_000322,Smart_Cam_Solo,3,8.23,4,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000323,Smart_Cam_Solo,1,1.9,2,0,32.1,Low_Propensity_Keep_Basic,1
IOT_ACC_000324,Video_Doorbell_Basic,4,5.25,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000325,Smart_Cam_Solo,2,5.14,4,2,76.2,Hot_Lead_Direct_Offer,1
IOT_ACC_000326,Smart_Cam_Solo,4,0.63,1,0,10.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000327,Video_Doorbell_Basic,1,3.07,0,0,29.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000328,Smart_Cam_Solo,5,4.12,2,2,66.8,Warm_Educational_Nurture,0
IOT_ACC_000329,Smart_Cam_Solo,3,1.82,1,0,28.1,Low_Propensity_Keep_Basic,0
IOT_ACC_000330,Smart_Cam_Solo,3,5.21,5,0,79.6,Hot_Lead_Direct_Offer,1
IOT_ACC_000331,Smart_Cam_Solo,4,5.39,4,5,94.8,Hot_Lead_Direct_Offer,1
IOT_ACC_000332,Smart_Cam_Solo,2,4.08,0,2,37.3,Low_Propensity_Keep_Basic,1
IOT_ACC_000333,Multi_Sensor_Hub,1,2.9,2,0,35.9,Low_Propensity_Keep_Basic,1
IOT_ACC_000334,Video_Doorbell_Basic,2,1.51,0,1,28.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000335,Smart_Cam_Solo,3,1.93,0,0,18.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000336,Multi_Sensor_Hub,2,5.78,6,2,94.1,Hot_Lead_Direct_Offer,1
IOT_ACC_000337,Smart_Cam_Solo,3,1.98,1,1,34.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000338,Video_Doorbell_Basic,2,6.84,6,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000339,Smart_Cam_Solo,5,4.96,4,3,79.2,Hot_Lead_Direct_Offer,1
IOT_ACC_000340,Multi_Sensor_Hub,4,5.28,4,4,87.4,Hot_Lead_Direct_Offer,0
IOT_ACC_000341,Smart_Cam_Solo,4,3.61,0,3,49.2,Warm_Educational_Nurture,0
IOT_ACC_000342,Multi_Sensor_Hub,2,2.23,1,1,25.8,Low_Propensity_Keep_Basic,0
IOT_ACC_000343,Smart_Cam_Solo,2,4.79,5,1,66.9,Warm_Educational_Nurture,0
IOT_ACC_000344,Multi_Sensor_Hub,4,3.85,0,3,55.6,Warm_Educational_Nurture,1
IOT_ACC_000345,Smart_Cam_Solo,2,2.23,0,2,35.6,Low_Propensity_Keep_Basic,1
IOT_ACC_000346,Smart_Cam_Solo,5,3.98,0,0,40.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000347,Multi_Sensor_Hub,4,5.72,4,2,82.2,Hot_Lead_Direct_Offer,1
IOT_ACC_000348,Multi_Sensor_Hub,4,2.65,2,1,42.1,Low_Propensity_Keep_Basic,0
IOT_ACC_000349,Smart_Cam_Solo,1,0.8,2,1,18.5,Low_Propensity_Keep_Basic,1
IOT_ACC_000350,Smart_Cam_Solo,3,4.78,3,1,67.1,Warm_Educational_Nurture,1
IOT_ACC_000351,Multi_Sensor_Hub,4,3.04,1,1,50.3,Warm_Educational_Nurture,1
IOT_ACC_000352,Video_Doorbell_Basic,1,3.75,0,0,26.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000353,Video_Doorbell_Basic,1,5.9,4,2,80.9,Hot_Lead_Direct_Offer,1
IOT_ACC_000354,Multi_Sensor_Hub,3,3.24,0,4,57.8,Warm_Educational_Nurture,1
IOT_ACC_000355,Smart_Cam_Solo,4,3.43,0,1,42.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000356,Multi_Sensor_Hub,2,3.61,0,2,52.4,Warm_Educational_Nurture,1
IOT_ACC_000357,Video_Doorbell_Basic,3,1.05,1,3,23.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000358,Video_Doorbell_Basic,4,2.56,2,2,43.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000359,Video_Doorbell_Basic,3,3.85,0,1,44.8,Low_Propensity_Keep_Basic,0
IOT_ACC_000360,Multi_Sensor_Hub,3,1.79,0,0,21.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000361,Video_Doorbell_Basic,2,5.37,5,2,88.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000362,Multi_Sensor_Hub,7,6.75,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000363,Video_Doorbell_Basic,2,0.76,1,1,24.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000364,Video_Doorbell_Basic,3,2.93,2,2,45.3,Warm_Educational_Nurture,0
IOT_ACC_000365,Smart_Cam_Solo,4,4.25,2,1,50.5,Warm_Educational_Nurture,1
IOT_ACC_000366,Smart_Cam_Solo,5,4.02,0,2,62.6,Warm_Educational_Nurture,0
IOT_ACC_000367,Multi_Sensor_Hub,3,2.68,1,1,39.4,Low_Propensity_Keep_Basic,1
IOT_ACC_000368,Video_Doorbell_Basic,1,4.53,5,2,66.5,Warm_Educational_Nurture,1
IOT_ACC_000369,Smart_Cam_Solo,3,3.19,2,0,44.8,Low_Propensity_Keep_Basic,0
IOT_ACC_000370,Multi_Sensor_Hub,1,4.57,4,5,74.7,Warm_Educational_Nurture,1
IOT_ACC_000371,Smart_Cam_Solo,4,4.4,0,2,54.2,Warm_Educational_Nurture,1
IOT_ACC_000372,Video_Doorbell_Basic,4,2.82,2,2,54.7,Warm_Educational_Nurture,1
IOT_ACC_000373,Video_Doorbell_Basic,1,6.52,3,0,59.5,Warm_Educational_Nurture,0
IOT_ACC_000374,Multi_Sensor_Hub,1,2.9,1,3,48.7,Warm_Educational_Nurture,0
IOT_ACC_000375,Video_Doorbell_Basic,2,5.54,4,3,90.2,Hot_Lead_Direct_Offer,0
IOT_ACC_000376,Smart_Cam_Solo,2,2.36,2,4,45.1,Warm_Educational_Nurture,1
IOT_ACC_000377,Multi_Sensor_Hub,3,4.2,0,4,56.1,Warm_Educational_Nurture,1
IOT_ACC_000378,Smart_Cam_Solo,1,5.16,5,4,84.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000379,Video_Doorbell_Basic,4,3.06,1,0,37.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000380,Smart_Cam_Solo,2,2.76,1,0,32.4,Low_Propensity_Keep_Basic,1
IOT_ACC_000381,Smart_Cam_Solo,4,0.6,2,0,30.9,Low_Propensity_Keep_Basic,1
IOT_ACC_000382,Multi_Sensor_Hub,4,3.81,1,2,53.8,Warm_Educational_Nurture,0
IOT_ACC_000383,Multi_Sensor_Hub,3,1.69,2,0,30.8,Low_Propensity_Keep_Basic,0
IOT_ACC_000384,Smart_Cam_Solo,4,8.25,4,0,95.3,Hot_Lead_Direct_Offer,1
IOT_ACC_000385,Multi_Sensor_Hub,5,0.82,0,0,14.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000386,Multi_Sensor_Hub,4,3.39,2,0,54.3,Warm_Educational_Nurture,0
IOT_ACC_000387,Smart_Cam_Solo,7,3.92,1,2,68.1,Warm_Educational_Nurture,1
IOT_ACC_000388,Video_Doorbell_Basic,4,1.91,2,2,45.7,Warm_Educational_Nurture,1
IOT_ACC_000389,Smart_Cam_Solo,4,0.62,0,0,21.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000390,Smart_Cam_Solo,1,4.64,5,0,69.4,Warm_Educational_Nurture,1
IOT_ACC_000391,Video_Doorbell_Basic,3,4.32,1,2,60.7,Warm_Educational_Nurture,0
IOT_ACC_000392,Multi_Sensor_Hub,1,0.54,2,0,17.7,Low_Propensity_Keep_Basic,1
IOT_ACC_000393,Video_Doorbell_Basic,4,4.45,2,4,72.1,Warm_Educational_Nurture,1
IOT_ACC_000394,Multi_Sensor_Hub,6,1.78,0,0,37.2,Low_Propensity_Keep_Basic,1
IOT_ACC_000395,Smart_Cam_Solo,3,1.44,1,2,36.6,Low_Propensity_Keep_Basic,1
IOT_ACC_000396,Multi_Sensor_Hub,5,4.26,2,1,64.6,Warm_Educational_Nurture,0
IOT_ACC_000397,Smart_Cam_Solo,3,4.56,4,0,74.3,Warm_Educational_Nurture,1
IOT_ACC_000398,Smart_Cam_Solo,5,1.4,0,1,34.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000399,Smart_Cam_Solo,5,4.31,0,3,76.5,Hot_Lead_Direct_Offer,1
IOT_ACC_000400,Video_Doorbell_Basic,2,4.62,6,2,74.7,Warm_Educational_Nurture,1
IOT_ACC_000401,Multi_Sensor_Hub,3,7.67,6,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000402,Smart_Cam_Solo,3,2.41,1,3,46.2,Warm_Educational_Nurture,0
IOT_ACC_000403,Video_Doorbell_Basic,4,1.6,2,0,37.9,Low_Propensity_Keep_Basic,1
IOT_ACC_000404,Video_Doorbell_Basic,1,3.9,2,1,52.5,Warm_Educational_Nurture,0
IOT_ACC_000405,Video_Doorbell_Basic,2,1.42,1,0,24.5,Low_Propensity_Keep_Basic,1
IOT_ACC_000406,Video_Doorbell_Basic,4,6.65,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000407,Smart_Cam_Solo,5,2.34,2,2,53.2,Warm_Educational_Nurture,1
IOT_ACC_000408,Video_Doorbell_Basic,2,1.11,2,0,22.8,Low_Propensity_Keep_Basic,1
IOT_ACC_000409,Multi_Sensor_Hub,2,3.3,1,2,42.1,Low_Propensity_Keep_Basic,1
IOT_ACC_000410,Video_Doorbell_Basic,2,5.04,6,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000411,Smart_Cam_Solo,3,5.79,4,1,78.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000412,Video_Doorbell_Basic,4,3.01,2,0,44.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000413,Video_Doorbell_Basic,5,5.03,3,2,73.2,Warm_Educational_Nurture,1
IOT_ACC_000414,Multi_Sensor_Hub,5,5.72,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000415,Video_Doorbell_Basic,3,4.19,0,2,43.9,Low_Propensity_Keep_Basic,1
IOT_ACC_000416,Video_Doorbell_Basic,3,4.85,4,1,71.7,Warm_Educational_Nurture,1
IOT_ACC_000417,Video_Doorbell_Basic,4,4.98,5,3,90.9,Hot_Lead_Direct_Offer,1
IOT_ACC_000418,Smart_Cam_Solo,7,2.21,1,1,48.4,Warm_Educational_Nurture,0
IOT_ACC_000419,Video_Doorbell_Basic,7,6.03,4,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000420,Smart_Cam_Solo,7,1.02,0,0,25.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000421,Multi_Sensor_Hub,2,4.19,2,2,58.3,Warm_Educational_Nurture,1
IOT_ACC_000422,Multi_Sensor_Hub,6,3.86,0,3,54.9,Warm_Educational_Nurture,1
IOT_ACC_000423,Smart_Cam_Solo,2,3.94,1,2,51.7,Warm_Educational_Nurture,0
IOT_ACC_000424,Smart_Cam_Solo,4,7.41,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000425,Smart_Cam_Solo,6,11.46,6,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000426,Video_Doorbell_Basic,7,1.71,0,0,36.1,Low_Propensity_Keep_Basic,1
IOT_ACC_000427,Video_Doorbell_Basic,3,5.61,4,3,84.9,Hot_Lead_Direct_Offer,1
IOT_ACC_000428,Smart_Cam_Solo,2,3.49,1,0,29.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000429,Smart_Cam_Solo,3,2.2,1,0,22.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000430,Video_Doorbell_Basic,2,2.92,2,1,38.1,Low_Propensity_Keep_Basic,0
IOT_ACC_000431,Multi_Sensor_Hub,3,5.41,3,1,71.4,Warm_Educational_Nurture,1
IOT_ACC_000432,Smart_Cam_Solo,2,2.05,2,1,36.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000433,Smart_Cam_Solo,4,13.38,3,8,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000434,Smart_Cam_Solo,4,6.25,5,1,87.7,Hot_Lead_Direct_Offer,1
IOT_ACC_000435,Video_Doorbell_Basic,7,1.29,2,1,46.4,Warm_Educational_Nurture,1
IOT_ACC_000436,Multi_Sensor_Hub,2,6.04,3,4,81.4,Hot_Lead_Direct_Offer,1
IOT_ACC_000437,Smart_Cam_Solo,5,3.09,0,0,40.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000438,Video_Doorbell_Basic,5,1.12,0,0,18.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000439,Multi_Sensor_Hub,2,4.32,0,3,54.0,Warm_Educational_Nurture,0
IOT_ACC_000440,Video_Doorbell_Basic,5,4.77,4,3,80.7,Hot_Lead_Direct_Offer,1
IOT_ACC_000441,Video_Doorbell_Basic,2,4.44,0,1,42.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000442,Smart_Cam_Solo,2,8.51,5,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000443,Multi_Sensor_Hub,5,2.67,2,4,63.3,Warm_Educational_Nurture,1
IOT_ACC_000444,Video_Doorbell_Basic,6,1.1,2,1,41.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000445,Multi_Sensor_Hub,2,1.83,0,0,18.3,Low_Propensity_Keep_Basic,0
IOT_ACC_000446,Smart_Cam_Solo,4,5.59,5,5,99.2,Hot_Lead_Direct_Offer,1
IOT_ACC_000447,Multi_Sensor_Hub,2,2.22,0,0,31.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000448,Smart_Cam_Solo,3,3.14,1,2,44.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000449,Smart_Cam_Solo,5,2.02,2,2,45.9,Warm_Educational_Nurture,0
IOT_ACC_000450,Multi_Sensor_Hub,5,3.65,0,1,52.0,Warm_Educational_Nurture,1
IOT_ACC_000451,Video_Doorbell_Basic,6,2.3,1,4,56.0,Warm_Educational_Nurture,1
IOT_ACC_000452,Smart_Cam_Solo,2,2.74,0,1,33.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000453,Smart_Cam_Solo,4,3.55,2,2,59.0,Warm_Educational_Nurture,1
IOT_ACC_000454,Video_Doorbell_Basic,4,3.01,0,0,39.5,Low_Propensity_Keep_Basic,0
IOT_ACC_000455,Smart_Cam_Solo,4,3.55,1,1,49.5,Warm_Educational_Nurture,0
IOT_ACC_000456,Video_Doorbell_Basic,3,4.69,5,2,73.2,Warm_Educational_Nurture,1
IOT_ACC_000457,Multi_Sensor_Hub,10,1.95,1,0,48.8,Warm_Educational_Nurture,0
IOT_ACC_000458,Video_Doorbell_Basic,4,3.09,0,2,47.2,Warm_Educational_Nurture,0
IOT_ACC_000459,Smart_Cam_Solo,2,2.97,1,1,35.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000460,Smart_Cam_Solo,2,1.42,0,0,21.8,Low_Propensity_Keep_Basic,1
IOT_ACC_000461,Smart_Cam_Solo,2,3.77,0,2,45.3,Warm_Educational_Nurture,0
IOT_ACC_000462,Video_Doorbell_Basic,6,0.6,0,0,21.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000463,Smart_Cam_Solo,3,1.06,2,0,28.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000464,Multi_Sensor_Hub,3,2.98,1,0,35.4,Low_Propensity_Keep_Basic,0
IOT_ACC_000465,Smart_Cam_Solo,5,3.58,1,4,62.0,Warm_Educational_Nurture,1
IOT_ACC_000466,Multi_Sensor_Hub,6,8.12,6,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000467,Video_Doorbell_Basic,5,4.55,5,5,95.6,Hot_Lead_Direct_Offer,1
IOT_ACC_000468,Smart_Cam_Solo,3,2.18,2,0,31.3,Low_Propensity_Keep_Basic,1
IOT_ACC_000469,Video_Doorbell_Basic,3,3.73,1,1,42.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000470,Smart_Cam_Solo,2,0.16,1,0,8.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000471,Smart_Cam_Solo,2,3.58,1,3,51.4,Warm_Educational_Nurture,0
IOT_ACC_000472,Video_Doorbell_Basic,9,3.97,2,2,87.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000473,Video_Doorbell_Basic,5,2.56,1,1,50.1,Warm_Educational_Nurture,1
IOT_ACC_000474,Video_Doorbell_Basic,5,2.85,0,2,49.2,Warm_Educational_Nurture,1
IOT_ACC_000475,Video_Doorbell_Basic,3,3.88,2,1,63.6,Warm_Educational_Nurture,1
IOT_ACC_000476,Multi_Sensor_Hub,4,3.32,2,0,48.9,Warm_Educational_Nurture,0
IOT_ACC_000477,Smart_Cam_Solo,4,7.08,3,0,86.0,Hot_Lead_Direct_Offer,1
IOT_ACC_000478,Video_Doorbell_Basic,3,5.33,3,3,71.4,Warm_Educational_Nurture,1
IOT_ACC_000479,Multi_Sensor_Hub,5,1.89,0,0,36.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000480,Video_Doorbell_Basic,3,1.28,1,0,21.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000481,Multi_Sensor_Hub,4,5.08,6,3,80.7,Hot_Lead_Direct_Offer,0
IOT_ACC_000482,Smart_Cam_Solo,3,1.3,1,0,29.2,Low_Propensity_Keep_Basic,0
IOT_ACC_000483,Smart_Cam_Solo,6,4.96,4,5,97.7,Hot_Lead_Direct_Offer,1
IOT_ACC_000484,Video_Doorbell_Basic,8,3.01,1,0,57.1,Warm_Educational_Nurture,0
IOT_ACC_000485,Smart_Cam_Solo,4,3.22,0,1,40.4,Low_Propensity_Keep_Basic,1
IOT_ACC_000486,Video_Doorbell_Basic,3,3.21,0,1,43.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000487,Video_Doorbell_Basic,3,1.93,0,1,26.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000488,Multi_Sensor_Hub,4,2.76,1,2,48.6,Warm_Educational_Nurture,1
IOT_ACC_000489,Multi_Sensor_Hub,3,2.01,1,2,38.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000490,Video_Doorbell_Basic,3,3.32,0,2,38.0,Low_Propensity_Keep_Basic,1
IOT_ACC_000491,Smart_Cam_Solo,3,5.66,5,1,87.2,Hot_Lead_Direct_Offer,0
IOT_ACC_000492,Video_Doorbell_Basic,1,3.76,0,1,39.2,Low_Propensity_Keep_Basic,1
IOT_ACC_000493,Smart_Cam_Solo,2,0.66,1,0,17.5,Low_Propensity_Keep_Basic,1
IOT_ACC_000494,Video_Doorbell_Basic,3,2.43,1,0,31.0,Low_Propensity_Keep_Basic,0
IOT_ACC_000495,Multi_Sensor_Hub,3,1.09,1,0,27.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000496,Smart_Cam_Solo,5,1.82,2,1,39.9,Low_Propensity_Keep_Basic,0
IOT_ACC_000497,Multi_Sensor_Hub,3,2.42,0,0,26.1,Low_Propensity_Keep_Basic,0
IOT_ACC_000498,Smart_Cam_Solo,7,3.46,1,1,65.0,Warm_Educational_Nurture,1
IOT_ACC_000499,Video_Doorbell_Basic,3,1.03,0,2,16.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000500,Video_Doorbell_Basic,3,3.38,2,0,39.7,Low_Propensity_Keep_Basic,0
IOT_ACC_000501,Smart_Cam_Solo,3,3.26,2,1,44.7,Low_Propensity_Keep_Basic,1
IOT_ACC_000502,Video_Doorbell_Basic,6,3.02,1,1,55.4,Warm_Educational_Nurture,1
IOT_ACC_000503,Video_Doorbell_Basic,2,6.02,3,4,82.8,Hot_Lead_Direct_Offer,1
IOT_ACC_000504,Multi_Sensor_Hub,6,0.6,2,0,29.6,Low_Propensity_Keep_Basic,0
IOT_ACC_000505,Multi_Sensor_Hub,3,3.44,2,1,58.1,Warm_Educational_Nurture,1
IOT_ACC_000506,Smart_Cam_Solo,1,1.4,1,0,27.6,Low_Propensity_Keep_Basic,0
